Filenames,Pred_Normal,Pred_Pneumonia,Pred_Virus,Pred_Bacteria,Pred_COVID,Normal,Pneumonia,Virus,Bacteria,COVID
aug_11_728652.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_7517066.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_124914.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_1774130.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_2302776.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_4552912.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_4565408.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_5633325.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_6212060.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_7217930.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_8427942.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_8966387.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_9136034.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_1_9480611.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_1455852.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_3622089.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_3735995.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_5819532.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_6239916.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_6858616.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_711199.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_8405995.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_8806422.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_9269109.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_9603417.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_2_9798166.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_3_1632448.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0
aug_3_1773152.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0
aug_3_2337359.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0
aug_3_3468408.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_3_3881175.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0
aug_3_5391.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0
aug_3_6660088.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_3_7839850.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_3_8564509.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_3_9230983.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0
aug_3_9773703.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0
aug_3_9921118.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_1170499.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_1799036.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_2449006.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_2909138.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_641465.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_6829817.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_7091939.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_7319228.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_8655731.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_9168427.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_9208881.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_4_9763460.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_1371670.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_2087521.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_2546783.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_2585441.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_3123142.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_3163133.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_4321420.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_7255230.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_8001396.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_844626.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_8605436.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_5_9311147.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_2794566.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_3349366.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_3946648.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_4034851.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_4056316.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_4617565.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_6290924.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_6391870.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_7577748.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_7912774.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_8316801.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_6_9895840.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_1092815.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_1265186.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_2203432.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_4175760.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_5481198.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_5945737.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_6920721.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_7267610.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_7520762.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_7630723.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_7710428.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_7_9989417.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_1161831.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_1242710.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_1425471.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_1658603.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_2434513.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_568238.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_5715307.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_6843215.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_7240718.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_8881371.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_9096324.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_8_9468213.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_1016967.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_1375838.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_3237020.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_3257831.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_4257143.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_6428054.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_6438961.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_6713235.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_6731618.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_8413141.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_9692208.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_9_9704212.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
